Open,High,Low,Close,Volume
46.498354868281574,46.78857720624311,46.28614514046022,46.488990783691406,23373300
46.42033231342523,46.52019444824794,46.008401900119445,46.014644622802734,16069500
46.130111486273556,46.186281706834855,45.57462700408359,45.86485290527344,23017200
45.29376557608345,45.53093547748734,44.835021866567715,45.13772964477539,35920500
45.13773441561176,45.27192440216845,44.522958281160946,44.74764633178711,24123600
44.810060231518186,45.45604280345694,44.591611345921855,45.40923309326172,23775600
45.36241578804272,45.477881149066036,45.00353426059626,45.2032585144043,14325900
45.43731385191653,45.98031643794339,45.287520650831816,45.66512680053711,19219500
45.36241269332101,45.64015309877746,45.02225578429421,45.624549865722656,19031100
45.446672436751825,46.12698632108655,45.39674494319304,46.033363342285156,15031500
45.861734476197384,46.14259631101728,44.79757515136087,44.88807678222656,29910300
45.0815519980274,45.64327915989917,44.82253615983408,44.8599853515625,22301700
44.682107844432686,44.85998973685579,43.798951819388215,43.84264373779297,32509200
43.97371404362032,44.15471373316916,43.436954126877694,43.461917877197266,25945200
43.61482594229401,44.36067054916453,43.514963813223034,43.930015563964844,27002400
43.895694982020096,44.32947140000756,43.88633446834032,44.064212799072266,14966700
44.24833634218179,44.6821127845697,44.08293987750313,44.47926712036133,17346300
44.769484573978474,45.20326093414744,44.47925868966158,45.05034637451172,20451600
45.19078570329975,45.4310805568141,45.08155947121065,45.25944137573242,15825300
45.119009967842516,45.66201263949346,45.119009967842516,45.509098052978516,15906900
45.50909358918604,45.53093597700847,44.79445537296099,44.978572845458984,18576900
44.98169382313261,45.23447053250019,44.847503850431984,44.94424819946289,12791400
44.98794167588953,45.12837438755734,44.83502708824188,45.08468246459961,13423500
45.54341586870231,45.68384497707734,45.22822625095,45.45603561401367,27891000
45.14085069006762,46.03024942099597,45.09404098240861,45.93662643432617,25571100
43.37765725818407,43.90817800208678,42.909553030321106,42.9594841003418,96927300
43.00317789414038,43.5087277680528,42.96260733551279,43.171695709228516,36606000
42.98444860258053,43.171690995718784,42.51946576671079,42.96884536743164,32106600
42.787842831321875,42.87521951376324,42.148099519007324,42.27604675292969,31300200
42.40087344918066,42.49137148684805,41.52083538880776,41.57076644897461,46565700
41.53644808304327,41.820427679868295,41.030894687910745,41.17756652832031,33324600
41.03090005974214,41.13388356905023,40.52534659842174,40.544071197509766,42470700
41.06210489567481,41.3710518399171,40.921672193795246,40.9965705871582,34634400
41.04025311678083,41.427219761135035,40.57214893868891,40.603355407714844,29230800
40.41299142346174,40.547181370436725,39.80445462075625,39.81693649291992,41837400
39.90120509409703,40.43796501267467,39.40813709575598,39.798221588134766,45348000
39.57976128497481,40.491002114037116,39.554793972672094,40.29439926147461,34073700
40.35994496805767,40.519098682884014,39.8855980422154,39.90744400024414,40988400
40.19454825265338,40.53158027666457,40.0447550515312,40.222633361816406,31988700
40.21326216920931,41.52083007760277,40.09155410957388,41.249332427978516,44929200
41.61758683073752,41.65815381516969,41.04649911645111,41.23373794555664,35489700
41.355444970898766,41.979585099147315,41.21813721404651,41.854759216308594,28437600
42.048239798953695,42.051361160223415,41.44906700382476,41.639427185058594,25071900
41.44906338891502,41.90468209671357,41.44906338891502,41.6269416809082,19881000
41.34920757742106,41.54893185553509,41.186928922939565,41.28055191040039,24156300
41.10193427400325,41.349497616549506,40.71648627971765,40.741554260253906,29815500
40.77916151772114,41.521855162591876,40.707084794713175,41.28369140625,57703500
41.05178713052791,41.50617736660374,41.048652736975036,41.48110580444336,24654000
41.274276076572754,42.08591181132612,41.24920810236864,41.97309875488281,29154900
42.12665513516817,42.12665513516817,41.694198475926484,41.7130012512207,23547300
41.760003966054235,42.15798944513908,41.63779131314814,41.995033264160156,28125900
41.99190832310682,42.36795310085069,41.810149342536945,42.34601593017578,28653600
42.305288205300656,42.935165219395216,42.17994111588486,42.82862091064453,30146400
42.722067843064565,43.11691901669798,42.452567329933856,42.53717803955078,27230100
42.47763500075741,42.88815093475752,42.29274521420056,42.56538009643555,24546000
42.599844430020106,42.89755085392137,42.408689456620934,42.499568939208984,25595100
42.844274254221574,43.92227605877746,42.68132166068811,43.693511962890625,40043100
43.59323629819386,44.169842793651576,43.40834652276301,43.90347671508789,31044600
43.966150908613095,44.10716993411225,43.762458354564444,43.80946350097656,20361600
44.01316020529924,44.22312156650652,43.76559687517422,43.78126525878906,19095600
43.75618341260905,43.90033681151211,43.467883787327494,43.803192138671875,20676600
43.8940741990235,43.99121888552777,43.665313668060165,43.80946350097656,18723000
43.80946360164883,43.872140716605145,43.5180295414663,43.67471694946289,17397900
43.596365024248584,43.70291287632781,43.37700411990224,43.65903854370117,21924600
43.68411185622114,44.01942021951514,43.62143833425355,43.92227554321289,21710400
44.15104618908782,44.17298336131915,43.78126658654223,44.06330108642578,26488500
43.96302066047912,44.05076576048012,43.74992849155937,43.78126525878906,19281000
43.69037157743714,44.426799713250325,43.50235103511408,44.119693756103516,24452100
44.113437772603476,44.40487543580317,44.03823025110023,44.24818801879883,17335200
44.210582606923026,44.32653006714385,43.69038085334684,43.76872634887695,19705200
43.59010711924744,43.978685873895394,43.568169949262746,43.84080123901367,22971000
43.84392834183976,43.87213429463331,43.132575288264974,43.217185974121094,22846200
43.24540100591896,43.54310389708659,43.1043819594378,43.36448287963867,16151400
43.35507948390241,43.4302870055082,43.20466085442781,43.2109260559082,14286600
43.21405947279358,43.87214230671559,43.21405947279358,43.75619125366211,19596000
43.781263388384154,43.869008484636545,43.5932392067756,43.843936920166016,19680000
43.7718680058749,44.73078819673158,43.7718680058749,44.536495208740234,27139500
44.354733364759156,44.508286379144465,43.903477502669574,44.0977668762207,19084200
44.09463297744855,44.24818599355733,43.95048314251166,44.06016540527344,18351000
44.0444317001578,44.47228967394571,43.87139904881524,44.37476348876953,16302000
44.557238376123735,44.58555510474953,43.83050474740853,44.107357025146484,23408400
44.185999697849475,44.698804232021075,44.14195666070528,44.30240249633789,26307600
44.3181409467891,44.3181409467891,43.51590087822152,43.902862548828125,26464200
43.688932817278435,43.72353934986618,42.75770674078175,42.76714324951172,25998300
42.85837999965981,43.7235397213573,42.71051735932259,43.4907341003418,21475200
43.67004828855467,44.119929530351676,43.55049879766699,43.89341735839844,16091700
44.044432962776256,44.170272276199015,43.65747131344674,43.695220947265625,19675800
45.14868531613208,45.485310499568705,44.42509850687902,44.645320892333984,58183800
44.26779619324021,45.214752099623425,44.20172983701314,44.648468017578125,34874700
44.516342793867956,44.947347533221254,44.26466053724797,44.8057746887207,30540900
44.83723167423159,45.01340742836086,44.547796220647996,44.59498596191406,22927500
44.5981330871582,44.805768670764856,44.47229017557693,44.5981330871582,18945900
44.61071935408066,44.87498480605325,44.381060435137506,44.78060531616211,21505200
44.796340148852344,44.95049621287507,44.598141038114754,44.72712707519531,19294200
45.09834805540379,45.202167640993196,44.576107025146484,44.576107025146484,56577000
44.651622748168485,44.815215316776495,44.560386353936885,44.683082580566406,21186300
44.73971382035515,44.9253297324482,44.443988482609065,44.56668472290039,20767500
44.4817299394723,44.582402827818676,44.072744980435225,44.469146728515625,23298000
44.48173560506509,44.62645155036539,44.280389802727136,44.54780197143555,18374400
44.50375336695652,44.764875718058555,44.43768700349571,44.62644958496094,13635900
44.62644381738758,44.66419704887071,44.16712243526634,44.327571868896484,16630800
44.20488437274297,44.32758059905456,43.98466194618111,43.9909553527832,20120700
43.836793526748465,44.04757581567552,43.73926733932928,43.75499725341797,17085300
43.755001101708125,44.104209545606075,43.755001101708125,44.006683349609375,16378500
44.11678792026396,44.311843891215254,44.00038511839553,44.2803840637207,25232400
44.33701820956285,44.33701820956285,44.05387611133735,44.22061538696289,15140700
44.30869136083019,44.33071467731841,43.93745968466522,44.04442596435547,19327200
43.997249405447135,44.057022367656614,43.09118965983367,43.14781951904297,28794900
43.100624783470835,43.525339677536735,43.00938839869124,43.3271369934082,19341900
42.60984914846459,42.90872116505078,42.2826604016412,42.524906158447266,44812800
42.6790596020541,43.021974644125244,42.58153340477737,42.911865234375,20775000
42.85837561756152,43.32713351471618,42.85837561756152,43.11005783081055,19107000
42.94332729311538,43.09748335503901,42.76400480493941,42.773441314697266,19390500
42.83949438515042,43.17611953411798,42.8174746691021,43.07229995727539,23444100
43.141517810612875,43.68578217384803,43.075451454422065,43.58196258544922,28640700
43.42781298681286,43.61657557546628,42.9747849342528,43.44668960571289,15549000
43.383762250005695,43.56308469723765,43.1729763766216,43.19499969482422,35962500
43.90600076184431,44.85610328823207,43.63229525254107,44.36532211303711,45511200
44.1734163308416,44.43768175346355,43.7329715595741,43.83049774169922,26348700
43.839937711814514,44.38420206892593,43.839937711814514,44.079036712646484,26280600
44.012975473058994,44.28039125085983,43.89028284598532,44.02556228637695,18279300
43.96892739374762,44.41880870898999,43.84308807775105,43.95319747924805,25607400
43.522195745489675,44.24892576562538,43.484442507980916,43.91544723510742,21267000
44.17341573281892,44.3086951450147,44.02240640760127,44.13880920410156,15185400
44.26151119858101,44.292971028741974,43.833649587629026,44.06016540527344,19515000
44.04128993966924,44.41566840900637,44.02556002417711,44.226905822753906,18947700
44.26780868945232,44.61072737836289,43.99095997576589,44.53207778930664,18812100
44.673647444893845,44.87499327493733,44.38735861777905,44.56668472290039,17974800
44.579256509360334,44.714535929263825,44.34330420024246,44.535213470458984,18095400
44.48802655722172,44.981954566457816,43.97207882552618,44.431400299072266,27383100
44.34959796757109,44.82150258965471,44.28982141391772,44.63274002075195,19020300
44.83095442362335,44.84353763909276,44.26781322728111,44.412532806396484,18591900
44.39993071644505,44.71138949451458,44.29611472410174,44.44397735595703,13013400
44.52264059999145,44.90016585292949,44.36219470771875,44.808929443359375,15947400
44.78689062124213,45.25879518603324,44.503745002090575,44.871829986572266,18517200
44.988236800682444,44.988236800682444,44.66104814453524,44.874977111816406,15395700
44.8246490549449,45.066894789917214,44.566677005092984,44.6925163269043,14071500
44.87498482772813,44.941054791099944,44.6799324417202,44.7491455078125,11063100
44.42195714931304,44.975658082115956,44.42195714931304,44.84667205810547,16332300
44.93476436804921,44.947347580806785,44.56982239530362,44.742855072021484,19958400
44.81206063526365,45.2713820272606,44.78689421396468,45.246212005615234,18915300
45.10778670562562,45.283966059299644,44.90644453054261,44.937904357910156,15301500
45.37520446764561,45.787332545002286,45.29969799831047,45.771602630615234,27005400
45.99812766562931,46.07992395691987,45.60172582279373,45.689815521240234,19263600
45.9037351227162,46.083061186319675,45.74328927669899,45.79991912841797,15811800
46.23722499494001,46.86013906711553,46.01070915035472,46.77519607543945,38262000
47.036304594781626,47.68753525566351,46.92619520014568,47.193607330322266,41455800
47.04836043691018,47.43042951155361,46.98836390943664,47.06730651855469,18269100
47.16835030071172,47.47779697139108,47.098886146865475,47.21571731567383,15981300
47.26307674396762,47.910387349012076,47.060990024249726,47.6009407043457,47791500
47.490421266452586,48.15351965344547,47.07993488615789,47.58515167236328,50950200
47.537786539828026,48.17562225741514,47.05467052131864,47.079933166503906,28211700
46.83680203524541,47.57252653218132,46.732600385956154,47.39885711669922,22630500
47.51569491231126,47.90723891566065,47.28519082949259,47.821983337402344,19400400
47.84723277284028,47.92933366502323,47.493581011604874,47.5062141418457,16166100
47.52199740571823,47.52199740571823,46.95362584777944,47.01677703857422,18828900
46.86206646081496,47.13677563965474,46.74207700680389,47.03573226928711,21921300
46.56524756106353,46.81785597753909,46.31263914458796,46.52735900878906,23466900
46.57787537083118,46.63471361755279,46.15791411968709,46.26527404785156,23088600
46.2336935650265,46.732593761478036,46.10738756796307,46.63786697387695,16440600
46.72943772318701,46.87152790042415,46.4926171475299,46.7641716003418,25078500
46.59366375360013,46.710494908488386,46.28105883735648,46.66312789916992,19056600
46.77049211174383,46.98205369108523,46.634714863389135,46.909427642822266,20018100
46.79574907396162,47.25359883259084,46.701018671738574,47.127296447753906,17211900
47.038886677966374,47.10203787584593,46.435784788306165,46.50209426879883,25345200
46.40105173251748,46.83364250472485,46.33158396817544,46.56208801269531,19508400
46.56208893075309,46.60945594453531,46.050559149705705,46.233699798583984,22328700
46.4799860482576,46.492619177662036,45.9210893207584,46.066341400146484,15775200
46.265268077986626,46.464196495449876,45.67163749423349,45.804256439208984,19529400
45.93687929964389,46.063185304516715,45.444292023752304,45.56428146362305,16533900
45.491653973311564,45.70637018275395,45.40324014109583,45.643218994140625,14850000
45.60849704398895,45.883209845325574,45.371676411166895,45.794795989990234,18428400
45.51375906831908,46.15159842045898,45.47587051968932,45.70005798339844,73032600
45.31167249823864,45.84531021274877,44.71804548494008,45.07169723510742,25054500
45.05907852819103,45.652709345099964,45.04960729137079,45.16012191772461,17437500
45.30219982223626,45.343250265736145,44.92960200275803,45.055904388427734,15044400
45.22326675921518,45.35272744421586,44.98012957589621,45.081172943115234,15585300
44.99591579315904,45.371671931033916,44.99275751049534,45.20747375488281,13360500
45.11274325997309,45.32745948676654,44.787508830580265,44.91697311401367,21250800
44.80013651276693,44.8601330352181,44.20335125210261,44.36438751220703,20580900
44.41175702282381,44.78435849716954,44.3075589885427,44.3454475402832,21375600
44.408595001071966,44.75277187403719,43.969687730450346,44.01073455810547,22457700
43.972849301396046,44.089680465515094,42.91821054164109,43.275020599365234,30014400
43.28765145032497,43.647619801824305,42.53613914670992,42.85821533203125,29970300
42.927682499380126,43.48342101237901,42.9118946992924,43.139244079589844,20597400
43.019252785570316,43.50868179448884,42.98451890414797,43.45500183105469,19376700
43.82127777300202,44.42754148270453,43.81496482216458,43.966529846191406,21068100
44.099151611328125,44.234928846553544,43.89390661728083,44.099151611328125,13847400
44.05495842846734,44.45281539462936,44.02969577587479,44.05811309814453,13048200
43.998105042949675,44.33596896513459,43.91284949185651,44.01073455810547,15789300
44.048628251449124,44.20966451268136,43.61603391653989,43.69181823730469,17937900
43.73287551962443,44.22861751004413,43.73287551962443,44.16546630859375,19783500
44.40228090713831,44.55384593822609,44.19387763429434,44.38017654418945,20737200
44.20651224780875,44.8411897075471,44.152832286613936,44.73698806762695,19887000
45.66848144003181,45.97792806913512,45.36219309331443,45.68742752075195,33444300
45.750577157743706,46.255797528038265,45.750577157743706,46.10107421875,17453700
46.28421600117167,46.39157230616341,46.04107884996953,46.356842041015625,13954500
46.44841804278297,47.266239852795366,46.44841804278297,46.839962005615234,21195600
46.97889841123908,47.52832039162844,46.73576121631056,47.38307189941406,19287900
47.36411592792199,47.53778531661644,46.877845253172794,46.96941375732422,17418600
47.03572720380552,47.05467328540856,46.53998525397563,46.584190368652344,14565600
46.839960940660596,47.04204767641861,46.641032487698034,46.87469482421875,12598500
46.70418118649544,47.39569692421101,46.5936665897481,47.18098068237305,22022700
47.357802513499486,47.600939673844536,47.15887408063291,47.29780960083008,12549600
47.35465367682065,47.420963162609524,47.136775522261836,47.27571105957031,13638900
47.23781503030634,47.45568953678926,47.05782907142387,47.420955657958984,14209500
47.42095629402245,47.948277434685316,47.31043809131813,47.76829147338867,15149100
47.99564143453194,47.99564143453194,47.244129210182514,47.436744689941406,15081900
47.4335815286868,47.52515002867864,46.963098673046,47.133609771728516,15373200
47.21255404194505,47.32307224704571,47.007309044125684,47.29780960083008,15001800
46.96310838741155,47.24413412335832,46.72628776954315,46.87153625488281,16803600
46.97573178267192,47.04519954030996,46.79259115507864,46.89047622680664,13603200
47.048358481182916,47.124139191015274,46.587346816584976,46.65681457519531,18313800
46.779956564969815,46.87468696497083,46.22737641707912,46.3884162902832,28896000
45.81689583312739,46.31579608612093,44.93276459426786,45.20747375488281,73986600
45.20431896703145,45.69690626699894,44.78119943110002,44.819087982177734,33116100
44.882242827474755,45.24536583400742,44.47806937358308,45.20431900024414,24394200
45.34956344557342,45.469552880722006,44.81908402773732,44.961177825927734,28119300
45.046435661454545,45.89899126654521,44.83803237718892,45.71584701538086,29126400
45.54848565617627,46.094752797751795,45.23272611990576,46.041072845458984,29907900
46.01582828711179,46.435789578082215,45.98740735425788,46.2715950012207,18089400
46.240009111437885,46.69470422191613,45.60217336649423,45.75373840332031,21039600
45.78531068315722,45.86425328513053,44.910654405704484,45.036956787109375,33039600
44.67383364245449,44.99590977274002,44.20966372008011,44.40543746948242,64818900
44.3675459384375,44.43385541205979,43.2718568689314,43.30343246459961,36621300
43.458156036842624,43.71392269961491,42.703489177745624,42.7761116027832,39805800
42.89926062303437,43.53709635142578,42.71927827572266,43.420265197753906,44142600
43.43605198224771,44.0044235525252,43.29080351754749,43.8907470703125,32589300
44.080208445200896,44.152834491243496,43.603408949174565,43.748661041259766,37739100
43.593937132743235,43.732872657718744,42.94662651944962,43.30659484863281,34496400
43.31610872813962,43.93115198891895,43.024442094503165,43.90896224975586,32351700
43.85823064795694,44.7966431405827,43.61411452815771,44.71104431152344,38575500
44.46059014089185,45.57337492664095,44.38767167868831,45.51630783081055,54039300
45.43070649832603,46.058430005297936,45.066117835538996,45.95063781738281,46721400
46.03623598990918,46.4356983767637,45.462408585027184,46.213775634765625,33489900
46.21377548915114,46.45472059434929,45.300723790853354,45.44338607788086,39069600
45.25634787652037,45.63678798909626,43.8740896323293,43.98822021484375,78581100
43.7884869177602,44.30524730690104,43.62363124335097,44.130882263183594,31017900
44.03576570801926,44.34011628728747,43.753608492284705,44.26403045654297,24620400
44.35279724518405,44.3813326067203,43.918464734029904,44.32109451293945,17028000
44.32109948860291,44.43523369127078,44.0199198703225,44.22282028198242,17592600
44.25769026168731,44.660323679779395,44.2481808930113,44.62544631958008,16040700
44.57472111005712,45.32608452937294,44.57472111005712,45.26585006713867,15783000
45.22780860677219,45.50362746105416,45.12001641292414,45.24365997314453,13045200
45.418031213217866,45.557526147740326,45.17074407871979,45.389495849609375,14949000
45.39900264145249,45.98234303618718,45.31023281996766,45.87137985229492,17947800
45.652632220201255,45.90308671394585,45.33876863217766,45.85870361328125,20706600
45.665308167664456,46.01404545393495,44.94247649052771,45.01856231689453,33930000
45.28805282209915,46.27085218258841,45.25317908573784,45.62727355957031,35418000
45.532164314678575,45.855537304438656,45.14538585229963,45.50046157836914,21828900
45.49410946812988,46.08379184248592,45.32291182759358,45.934783935546875,19723500
46.109150749530464,46.156704841542734,45.37363875219353,45.84601593017578,22731600
45.719201119260575,45.84918665709796,45.39265721767859,45.71603012084961,21668700
45.55117566341154,45.63994548049219,45.335594931768306,45.4750862121582,18946800
45.47192926067197,46.18525170296238,45.370479054518995,46.118675231933594,24252600
45.722372162049716,46.48641951332682,45.722372162049716,45.988677978515625,26867400
45.782614088117604,45.87455491640067,45.05978234201418,45.18342590332031,21123900
45.18976047571452,45.966491882091255,44.99320209623037,45.63360595703125,22674000
45.129525031641485,45.79846060958048,44.72372428684384,44.771278381347656,22387200
44.7712881016279,45.1009994642871,44.40353200384784,44.44474411010742,27508200
44.08966740340842,44.55253532872423,43.531691270545565,44.447914123535156,28699200
44.38133611450557,44.501808683443954,43.373172459977184,43.48096466064453,29479500
43.541200852209386,44.00089778055119,42.85007177415473,43.0371208190918,26185500
43.408046280964584,44.09283696301093,42.91664663505775,43.065650939941406,27759000
43.11637632170739,43.614117969072566,42.466462997503776,43.5982666015625,25131900
43.46193789279215,44.3971829857957,43.33829433727099,44.32426452636719,20193600
44.13404303310521,44.74908616321543,44.06429920293703,44.67300033569336,20323200
44.70153435327801,44.904434741238624,44.43205750227689,44.65398025512695,18149700
44.466932131912934,45.01539884151721,44.31158583896376,44.6983642578125,20741100
44.66667078232518,44.70154452119745,43.861411044994625,44.17210006713867,22036500
44.40352303940081,44.40669040990007,43.62679163810098,43.737754821777344,20010300
43.85189369769701,44.143563949846914,43.595097180961076,43.74727249145508,19458900
43.908957139863126,44.00089434145837,43.58241317951677,43.65216064453125,21473700
43.290731707636944,43.43656496960612,42.94516547130119,43.141727447509766,27810600
43.376346118437276,43.49047669616464,42.53620908346483,42.903968811035156,23733300
42.90396471124356,43.10369411021725,42.07334075353897,42.466461181640625,29363400
42.71691092776684,43.011748494932846,42.41573136331536,42.599609375,21824400
42.586938326467354,42.761303380374336,42.07017427898239,42.333309173583984,28490700
42.48230548220803,44.21647157348148,42.41255802848934,44.0294189453125,53831400
43.78214622686905,44.2545235264351,43.48413760437289,43.74727249145508,31103400
43.67752200040442,43.82652992949446,43.09735253546821,43.25904083251953,25380900
43.389024480505164,43.4936456836433,42.74862052135989,42.8151969909668,21030900
42.45377899742355,42.802516338906706,41.85141977580058,42.65034103393555,31717500
42.739112698044885,43.36366531216824,42.51084791674601,43.23685073852539,24997800
42.79933823074307,43.13856251848806,42.409388849766536,42.85006332397461,26286600
43.075152603635324,43.71555638592719,42.80567580047434,43.113197326660156,24024900
43.008581532135864,43.37950855766409,42.85640624914621,43.16709518432617,23863800
43.525346818361925,44.53351045099454,43.29074368378861,44.1594123840332,29885100
43.69020084156252,45.31657484838994,43.620453383786895,45.27853012084961,35576400
44.79663887926768,45.53532553801392,44.52716205034554,44.9139404296875,45870000
44.86006491928162,45.16441559130204,43.934328904109876,43.98505401611328,28305600
44.38450791495808,44.460593754103414,43.79482542789067,44.21331024169922,22122900
44.22280898474938,45.335593593541226,44.070633714879385,45.21828842163086,27512700
45.11367850322653,45.668483588205376,44.98052194493799,45.0407600402832,19162200
45.024908817618304,45.92210922762977,45.01539944892564,45.66848373413086,22646400
45.82065805045883,46.334251024366566,45.60507729263078,46.216949462890625,22872600
46.093311625044976,46.58471129594628,45.55752884877576,46.080631256103516,24615900
45.97241591167218,46.24293499881821,45.399548748735796,46.150638580322266,19023000
46.204744213529864,46.32886598141367,45.86420789927181,46.28749084472656,31233300
46.284316482062195,46.876279709079725,45.70826957389083,45.902408599853516,21350700
46.023338389744595,46.13791036843649,45.50457575919992,45.76554870605469,20235000
45.555505142027016,45.74327763818198,45.03992568298901,45.17677688598633,19625400
45.316806064749095,45.800560114387146,45.15449241302406,45.45684051513672,13440900
45.65415954589844,45.80692340891282,45.27543133066138,45.65415954589844,14085300
45.670072813274594,46.4848170687679,45.60642211340378,46.465721130371094,20105700
46.65667584887271,47.13406337178926,46.54528348436404,46.857177734375,19934400
46.825340537771226,47.79603173030691,46.79669845691206,47.69737243652344,24991500
47.35365566833573,47.910606499340666,47.159516690033406,47.39502716064453,27163800
47.63053883369701,48.14293492234092,47.36956953695031,48.06018829345703,20939700
48.028357535147244,48.757168081991885,47.76420500509795,48.069732666015625,25332600
48.01880884802906,48.79854433174867,48.01880884802906,48.20658493041992,18657900
48.06336885978955,49.4637058726417,47.89787561130725,49.32685470581055,28018500
49.36186834806005,50.138417032154784,49.15181668205418,49.820159912109375,27088200
49.9379231213378,50.41531069864231,49.71514200911716,50.09705352783203,23294400
49.95701265946692,50.3611996880823,48.89402852760257,49.10408020019531,24712800
49.08816400308438,49.45734239310759,48.55030544912257,48.7667236328125,26761200
48.83674365973721,50.21798490191599,48.8049183114066,50.03657531738281,29284500
50.001573431627044,50.37711841992801,49.78515884856182,49.992027282714844,22360500
49.8869968780564,50.278454506914805,49.396879936676335,49.610111236572266,14671800
49.86153333394134,50.26890727101425,49.66103144983094,50.17342758178711,15855000
50.39620714054009,51.03272502812205,50.377111203273095,50.8035774230957,19821600
50.89588322749642,51.166402377982934,50.6253640770099,50.87997055053711,18168300
51.00090152006188,51.03591013261813,49.85835400130575,49.92200469970703,21046200
49.76605804024674,50.116144169082936,49.12317723915562,49.94746398925781,18057600
49.76605434931261,50.326188471730006,49.39369268875078,49.42551803588867,19601100
49.4987149730885,49.711946240505604,49.01814425294815,49.08816146850586,17496900
49.40324701531358,49.960201608969626,49.043618347808135,49.71514129638672,14955900
49.5878405544009,49.718325229461854,48.601236405611274,48.69034957885742,21088800
49.31731264146349,49.326862431627745,47.84059529885843,48.36890411376953,20016000
48.51211594840328,49.10089212760824,48.30524755938665,48.537574768066406,17950500
48.38481231386543,49.27275332377936,48.21931905476771,49.209102630615234,20022600
49.07495235671948,49.13564324452735,48.35946297322336,48.787479400634766,23234400
48.45848317637834,49.17397259336897,47.35969402971987,47.7717399597168,34258200
47.42357971311615,48.90247009814727,47.334142622216916,48.330718994140625,28207200
48.36904433294766,48.643741609659756,47.45232423603269,47.650360107421875,24861300
47.72062526272579,48.15183646965676,46.925283396978884,47.152069091796875,27878700
47.228727502220806,47.9601873196801,46.800711123225355,47.10734939575195,25244400
47.18082610267076,47.39483251047732,46.679343054065846,47.289424896240234,19962300
47.714241790204056,47.826039062829075,46.78155118393638,47.34052658081055,21449100
43.5778095142946,43.900418292405966,41.72839543033212,41.95518112182617,132940200
40.89473014487461,40.971391552121446,38.8185300005559,39.10600662231445,104253000
38.60771782848321,38.901580459235255,37.8826439273568,38.03276824951172,71008500
38.214830865137856,38.598126864883206,37.4578160566724,38.07428741455078,49356000
38.30427227536484,39.534024069168666,38.28511057848351,39.160308837890625,43680900
38.716315454693685,39.78316350571069,38.674793573850856,39.649009704589844,34584900
39.60748451815587,39.82149455929461,39.16030639560906,39.406253814697266,27121800
40.0227241198445,40.374079132258586,39.735251172339005,40.246315002441406,28197600
40.08341660808318,41.08318412336665,40.02592055411707,41.03846740722656,25299900
40.712657223122925,41.49202855646752,40.69987788734424,41.08637237548828,36912300
41.0448607019504,41.17901452958613,39.824696913135824,40.07064437866211,28534800
